Source_Account,Destination_Account,Amount_IDR,Timestamp
9454528599,7814173841,"Rp 3.084.033.588",2026-05-25T10:00:00Z
3103997334,1914862321,"Rp 2.817.545.547",2026-05-25T10:00:00Z
2566710246,9264228473,"Rp 5.936.245.599",2026-05-25T10:00:00Z
7695786354,5566559899,"Rp 3.135.261.098",2026-05-25T10:00:00Z
1391303592,8225298357,"Rp 5.593.092.102",2026-05-25T10:00:00Z
3105807056,1483342311,"Rp 4.005.883.319",2026-05-25T10:00:00Z
3562592838,1102378473,"Rp 5.397.142.435",2026-05-25T10:00:00Z
2518528551,1307270882,"Rp 1.543.423.840",2026-05-25T10:00:00Z
9362316045,7965621403,"Rp 4.066.403.715",2026-05-25T10:00:00Z
3365814125,1858165568,"Rp 1.384.391.677",2026-05-25T10:00:00Z
1573036829,6050764389,"Rp 1.032.631.369",2026-05-25T10:00:00Z
1028153451,5553582912,"Rp 2.958.935.250",2026-05-25T10:00:00Z
7592530412,4654931772,"Rp 3.788.538.372",2026-05-25T10:00:00Z
2531641844,4481090684,"Rp 5.529.170.532",2026-05-25T10:00:00Z
3033440356,1240074527,"Rp 3.861.972.363",2026-05-25T10:00:00Z
4305797556,2250245752,"Rp 5.945.978.378",2026-05-25T10:00:00Z
2651978729,1556227833,"Rp 4.983.444.996",2026-05-25T10:00:00Z
8780511251,9325739832,"Rp 4.921.526.619",2026-05-25T10:00:00Z
5180732375,9520156155,"Rp 4.040.838.041",2026-05-25T10:00:00Z
3436208945,9851457490,"Rp 5.493.761.292",2026-05-25T10:00:00Z
5228991695,5128892230,"Rp 3.191.970.829",2026-05-25T10:00:00Z
6896117338,5105208527,"Rp 3.461.042.076",2026-05-25T10:00:00Z
1225262108,9458221694,"Rp 5.728.819.209",2026-05-25T10:00:00Z
5994432559,2050898483,"Rp 5.737.640.629",2026-05-25T10:00:00Z
3735139072,1336083437,"Rp 2.009.812.132",2026-05-25T10:00:00Z
6302909788,3993274942,"Rp 4.568.088.381",2026-05-25T10:00:00Z
3718794105,3435699886,"Rp 5.352.675.744",2026-05-25T10:00:00Z
7283852726,3263450988,"Rp 4.906.954.378",2026-05-25T10:00:00Z
9078364991,2292967327,"Rp 1.709.705.239",2026-05-25T10:00:00Z
7794296021,4737676153,"Rp 1.154.304.371",2026-05-25T10:00:00Z
6247440335,9568535009,"Rp 1.584.310.719",2026-05-25T10:00:00Z
6267548415,7975956580,"Rp 4.118.785.008",2026-05-25T10:00:00Z
9564347638,5891474692,"Rp 4.214.371.183",2026-05-25T10:00:00Z
4218659666,3856125481,"Rp 5.684.923.643",2026-05-25T10:00:00Z
8201622165,4202101940,"Rp 4.826.358.191",2026-05-25T10:00:00Z
9088686678,4091804222,"Rp 5.189.802.560",2026-05-25T10:00:00Z
7019972265,3626449949,"Rp 1.807.073.471",2026-05-25T10:00:00Z
9431799462,8194845642,"Rp 1.386.705.366",2026-05-25T10:00:00Z
6518487581,2820091002,"Rp 3.084.030.680",2026-05-25T10:00:00Z
3990771854,2343196079,"Rp 1.306.771.175",2026-05-25T10:00:00Z
1002740163,8965732429,"Rp 1.673.246.573",2026-05-25T10:00:00Z
5603022163,7473173262,"Rp 5.955.799.056",2026-05-25T10:00:00Z
1722183344,3094575817,"Rp 1.128.024.360",2026-05-25T10:00:00Z
3869127711,3939484031,"Rp 4.440.291.060",2026-05-25T10:00:00Z
5455018211,7143931345,"Rp 4.796.841.354",2026-05-25T10:00:00Z
2132059841,3254562778,"Rp 4.463.042.604",2026-05-25T10:00:00Z
5573347857,7348589031,"Rp 5.583.413.327",2026-05-25T10:00:00Z
8039752633,7378496912,"Rp 3.417.419.136",2026-05-25T10:00:00Z
5323021627,4050435345,"Rp 5.939.503.971",2026-05-25T10:00:00Z
6275945554,8961590269,"Rp 5.753.882.212",2026-05-25T10:00:00Z
2383677298,2432721782,"Rp 3.239.172.474",2026-05-25T10:00:00Z
4163139701,3001319476,"Rp 3.864.861.258",2026-05-25T10:00:00Z
7556440530,5975324765,"Rp 5.945.278.531",2026-05-25T10:00:00Z
6753458515,3637763491,"Rp 1.889.049.234",2026-05-25T10:00:00Z
5210536997,3504692783,"Rp 5.093.188.776",2026-05-25T10:00:00Z
9123370317,5651943022,"Rp 2.449.786.114",2026-05-25T10:00:00Z
3049769309,8025173437,"Rp 4.869.772.938",2026-05-25T10:00:00Z
8911292769,4853807544,"Rp 3.321.632.828",2026-05-25T10:00:00Z
6553775627,4396389140,"Rp 5.430.656.689",2026-05-25T10:00:00Z
4617851734,6310651333,"Rp 2.240.148.400",2026-05-25T10:00:00Z
6148707958,7733341926,"Rp 4.150.238.582",2026-05-25T10:00:00Z
8792609684,8425930369,"Rp 4.960.163.535",2026-05-25T10:00:00Z
6634093087,2364648580,"Rp 1.863.522.967",2026-05-25T10:00:00Z
5303357877,5556258691,"Rp 1.573.672.418",2026-05-25T10:00:00Z
8704512198,9253684667,"Rp 3.512.935.091",2026-05-25T10:00:00Z
3379044482,7401977412,"Rp 3.611.694.159",2026-05-25T10:00:00Z
5796484576,3721191557,"Rp 4.006.980.075",2026-05-25T10:00:00Z
3564409769,6454593844,"Rp 1.639.052.329",2026-05-25T10:00:00Z
6159046890,6480105165,"Rp 1.954.741.768",2026-05-25T10:00:00Z
1817755030,6370823067,"Rp 2.914.583.694",2026-05-25T10:00:00Z
2427864798,9137400922,"Rp 4.822.899.042",2026-05-25T10:00:00Z
3372980608,2928080124,"Rp 3.972.584.855",2026-05-25T10:00:00Z
2033838891,6135856358,"Rp 4.037.469.345",2026-05-25T10:00:00Z
3927482842,9213476256,"Rp 1.123.488.030",2026-05-25T10:00:00Z
9088746515,8465580159,"Rp 2.229.851.553",2026-05-25T10:00:00Z
5312509828,3083583487,"Rp 5.074.674.776",2026-05-25T10:00:00Z
3689902076,4174541442,"Rp 1.073.525.463",2026-05-25T10:00:00Z
4623624735,9264253696,"Rp 1.971.765.609",2026-05-25T10:00:00Z
8786823714,5926068741,"Rp 3.671.232.234",2026-05-25T10:00:00Z
6055657707,2066016177,"Rp 3.623.456.621",2026-05-25T10:00:00Z
9803738452,3191290579,"Rp 1.596.206.521",2026-05-25T10:00:00Z
9355449232,5229687387,"Rp 5.840.157.152",2026-05-25T10:00:00Z
5287536583,7776420859,"Rp 4.742.290.834",2026-05-25T10:00:00Z
4513421086,2785977034,"Rp 3.158.918.883",2026-05-25T10:00:00Z
6393027456,4941558357,"Rp 2.262.155.216",2026-05-25T10:00:00Z
1798090928,7121976278,"Rp 5.056.938.976",2026-05-25T10:00:00Z
5769940803,1719967842,"Rp 2.114.505.234",2026-05-25T10:00:00Z
5663570710,2048670745,"Rp 2.933.639.014",2026-05-25T10:00:00Z
8844517479,9596296237,"Rp 5.876.831.399",2026-05-25T10:00:00Z
5254368293,2823299574,"Rp 1.829.340.819",2026-05-25T10:00:00Z
7666269036,5259957712,"Rp 4.038.945.089",2026-05-25T10:00:00Z
7384168782,6013483569,"Rp 2.781.312.598",2026-05-25T10:00:00Z
7245702498,7729907735,"Rp 4.316.550.121",2026-05-25T10:00:00Z
7947197267,8496533093,"Rp 2.682.129.709",2026-05-25T10:00:00Z
1380424090,1355406828,"Rp 1.866.439.484",2026-05-25T10:00:00Z
6279100198,4734296265,"Rp 3.975.986.359",2026-05-25T10:00:00Z
4377989716,1137234653,"Rp 3.892.459.873",2026-05-25T10:00:00Z
2540052957,5861531652,"Rp 2.504.841.556",2026-05-25T10:00:00Z
9130777619,4322658105,"Rp 3.036.645.286",2026-05-25T10:00:00Z
4702933797,5728295328,"Rp 2.331.974.859",2026-05-25T10:00:00Z
4157067563,9685990900,"Rp 5.384.959.376",2026-05-25T10:00:00Z
3007905756,2294424534,"Rp 1.026.192.477",2026-05-25T10:00:00Z
3348615664,8711699109,"Rp 1.316.459.569",2026-05-25T10:00:00Z
2796554909,4093149211,"Rp 2.928.028.453",2026-05-25T10:00:00Z
6804887386,7036478549,"Rp 4.761.544.610",2026-05-25T10:00:00Z
4736542046,5177806888,"Rp 2.826.596.453",2026-05-25T10:00:00Z
8652705224,1760601670,"Rp 5.685.769.051",2026-05-25T10:00:00Z
4033642070,4167407847,"Rp 1.520.573.162",2026-05-25T10:00:00Z
4644163407,6251558946,"Rp 2.395.436.104",2026-05-25T10:00:00Z
2682593828,9271709860,"Rp 4.267.299.136",2026-05-25T10:00:00Z
1478780336,6363188428,"Rp 3.358.583.650",2026-05-25T10:00:00Z
7885791047,8490081697,"Rp 2.040.078.774",2026-05-25T10:00:00Z
3088067593,2440798944,"Rp 5.390.236.116",2026-05-25T10:00:00Z
5108837287,6237343288,"Rp 4.386.003.819",2026-05-25T10:00:00Z
7148273496,7179121872,"Rp 1.114.268.003",2026-05-25T10:00:00Z
8573299848,4591734131,"Rp 3.098.238.119",2026-05-25T10:00:00Z
2015511935,5365973906,"Rp 4.760.566.976",2026-05-25T10:00:00Z
7190570347,4075932547,"Rp 1.182.481.653",2026-05-25T10:00:00Z
1786359302,1070005288,"Rp 4.734.147.158",2026-05-25T10:00:00Z
3291655063,1132207521,"Rp 1.421.703.462",2026-05-25T10:00:00Z
2063693422,7400957255,"Rp 2.197.613.179",2026-05-25T10:00:00Z
2024009993,1756248690,"Rp 5.197.572.168",2026-05-25T10:00:00Z
7474622449,4657155482,"Rp 1.795.806.125",2026-05-25T10:00:00Z
6679468830,1031238925,"Rp 3.042.486.501",2026-05-25T10:00:00Z
4562309262,7079616519,"Rp 3.645.088.522",2026-05-25T10:00:00Z
3453050812,7886011047,"Rp 5.883.802.057",2026-05-25T10:00:00Z
5611141548,4848838776,"Rp 1.907.076.393",2026-05-25T10:00:00Z
2301746622,1499835725,"Rp 3.551.987.424",2026-05-25T10:00:00Z
7809483440,7752148298,"Rp 2.763.588.454",2026-05-25T10:00:00Z
5864254578,2519787056,"Rp 3.919.929.968",2026-05-25T10:00:00Z
4626078766,9305818123,"Rp 1.375.116.286",2026-05-25T10:00:00Z
7497777298,5481118273,"Rp 2.011.985.970",2026-05-25T10:00:00Z
4545286491,2003329502,"Rp 3.984.953.744",2026-05-25T10:00:00Z
4593120514,7880554725,"Rp 3.330.071.365",2026-05-25T10:00:00Z
7234908231,8325903022,"Rp 5.339.343.001",2026-05-25T10:00:00Z
1632471532,2487288971,"Rp 5.695.370.489",2026-05-25T10:00:00Z
6411395269,6543079175,"Rp 2.357.644.494",2026-05-25T10:00:00Z
9000483746,1936199120,"Rp 1.829.975.116",2026-05-25T10:00:00Z
9709834184,8326155734,"Rp 2.066.744.215",2026-05-25T10:00:00Z
2851974732,6007969424,"Rp 3.090.586.006",2026-05-25T10:00:00Z
2085894023,5452177714,"Rp 1.117.575.369",2026-05-25T10:00:00Z
2251094684,5255551802,"Rp 4.096.724.149",2026-05-25T10:00:00Z
1255486003,7525760853,"Rp 2.430.787.490",2026-05-25T10:00:00Z
9351840187,6569570957,"Rp 1.325.254.012",2026-05-25T10:00:00Z
1119913421,9587279928,"Rp 5.801.857.187",2026-05-25T10:00:00Z
2382945435,1805377718,"Rp 2.275.878.377",2026-05-25T10:00:00Z
6799043213,2329995047,"Rp 4.639.756.170",2026-05-25T10:00:00Z
5146170887,3531328525,"Rp 1.255.202.381",2026-05-25T10:00:00Z
5191343169,4500990667,"Rp 4.839.793.190",2026-05-25T10:00:00Z
8511459047,8686580167,"Rp 5.762.726.368",2026-05-25T10:00:00Z
6273451246,4324756140,"Rp 4.059.938.893",2026-05-25T10:00:00Z
6983044735,4191311488,"Rp 1.414.351.740",2026-05-25T10:00:00Z
9208389003,7025802373,"Rp 4.153.077.553",2026-05-25T10:00:00Z
1522676018,2084369823,"Rp 5.968.193.015",2026-05-25T10:00:00Z
1012643943,3117525833,"Rp 1.563.452.869",2026-05-25T10:00:00Z
7484122680,2180157470,"Rp 5.469.725.398",2026-05-25T10:00:00Z
8649160949,3767036989,"Rp 5.688.518.964",2026-05-25T10:00:00Z
7230174798,6103967039,"Rp 2.034.006.261",2026-05-25T10:00:00Z
1626992577,8504020671,"Rp 5.698.637.017",2026-05-25T10:00:00Z
2751873389,3031738685,"Rp 4.704.195.304",2026-05-25T10:00:00Z
3966903508,6987133704,"Rp 5.638.732.014",2026-05-25T10:00:00Z
1394407125,9870015070,"Rp 4.530.783.231",2026-05-25T10:00:00Z
8584765904,7155504885,"Rp 1.562.174.868",2026-05-25T10:00:00Z
8081257943,1348598587,"Rp 4.404.870.533",2026-05-25T10:00:00Z
1038461710,7634621413,"Rp 5.403.361.161",2026-05-25T10:00:00Z
9170896009,9575876626,"Rp 2.382.770.527",2026-05-25T10:00:00Z
3451249548,7466561756,"Rp 4.017.614.784",2026-05-25T10:00:00Z
8865206474,6231344952,"Rp 4.389.898.761",2026-05-25T10:00:00Z
1550820874,6869838971,"Rp 5.364.869.343",2026-05-25T10:00:00Z
4632948017,4108010789,"Rp 2.167.675.001",2026-05-25T10:00:00Z
4213754085,7217773567,"Rp 5.553.286.335",2026-05-25T10:00:00Z
5523307117,6316329144,"Rp 5.973.048.021",2026-05-25T10:00:00Z
3718760578,5212447237,"Rp 2.813.198.503",2026-05-25T10:00:00Z
6657463221,1828569276,"Rp 2.197.428.125",2026-05-25T10:00:00Z
8776430804,8577590334,"Rp 1.372.751.141",2026-05-25T10:00:00Z
5063379856,4977145333,"Rp 1.695.827.102",2026-05-25T10:00:00Z
5556079240,1298720691,"Rp 2.652.999.720",2026-05-25T10:00:00Z
2897447377,3645392297,"Rp 2.826.262.968",2026-05-25T10:00:00Z
2309969888,9149386505,"Rp 1.018.436.606",2026-05-25T10:00:00Z
8477001475,5401761303,"Rp 2.553.621.024",2026-05-25T10:00:00Z
7262012718,5278824943,"Rp 1.866.868.807",2026-05-25T10:00:00Z
2897566147,7293877606,"Rp 4.037.103.602",2026-05-25T10:00:00Z
6453730299,4603096952,"Rp 2.124.101.726",2026-05-25T10:00:00Z
3516115929,6883984208,"Rp 1.781.171.234",2026-05-25T10:00:00Z
9237668269,7368341243,"Rp 1.603.034.492",2026-05-25T10:00:00Z
9879505421,6798815695,"Rp 4.127.269.147",2026-05-25T10:00:00Z
9737249039,2905985001,"Rp 1.131.339.651",2026-05-25T10:00:00Z
2912895275,5411592064,"Rp 4.120.866.011",2026-05-25T10:00:00Z
1175648729,7124186624,"Rp 1.057.568.722",2026-05-25T10:00:00Z
9589997078,1363057577,"Rp 5.029.292.698",2026-05-25T10:00:00Z
8360657789,4189408306,"Rp 3.716.384.802",2026-05-25T10:00:00Z
4909270741,6232830607,"Rp 2.757.198.465",2026-05-25T10:00:00Z
7455326444,7439489736,"Rp 3.297.104.928",2026-05-25T10:00:00Z
6803164082,2706720116,"Rp 5.526.963.176",2026-05-25T10:00:00Z
9420971827,3197714821,"Rp 3.490.175.317",2026-05-25T10:00:00Z
8426880198,3767242962,"Rp 5.992.950.667",2026-05-25T10:00:00Z
2447030835,9732921486,"Rp 1.503.965.924",2026-05-25T10:00:00Z
6724989189,3682615747,"Rp 5.779.455.154",2026-05-25T10:00:00Z
6274320708,9037821980,"Rp 5.686.372.283",2026-05-25T10:00:00Z
2194694781,7748679706,"Rp 5.917.227.797",2026-05-25T10:00:00Z
3660560655,4589735096,"Rp 4.438.483.583",2026-05-25T10:00:00Z
1056339639,7854658711,"Rp 2.213.396.237",2026-05-25T10:00:00Z
2748333977,8603917159,"Rp 3.875.920.721",2026-05-25T10:00:00Z
3457560746,8278942028,"Rp 2.229.062.581",2026-05-25T10:00:00Z
1953237871,9175697290,"Rp 4.825.150.898",2026-05-25T10:00:00Z
6082060437,5594138881,"Rp 5.340.164.767",2026-05-25T10:00:00Z
4727030981,6792164445,"Rp 2.262.955.857",2026-05-25T10:00:00Z
4629127954,7347172420,"Rp 4.285.078.049",2026-05-25T10:00:00Z
6783909786,2290640588,"Rp 4.591.378.564",2026-05-25T10:00:00Z
1835544579,9240248406,"Rp 5.007.269.919",2026-05-25T10:00:00Z
5752475215,8018506125,"Rp 4.002.917.999",2026-05-25T10:00:00Z
3293372163,2110579442,"Rp 2.555.777.823",2026-05-25T10:00:00Z
5208654073,7297638235,"Rp 3.542.947.448",2026-05-25T10:00:00Z
4861188177,1754376246,"Rp 5.513.520.085",2026-05-25T10:00:00Z
6484384726,1367122596,"Rp 4.001.815.008",2026-05-25T10:00:00Z
3427462410,4218210556,"Rp 4.670.293.794",2026-05-25T10:00:00Z
5039663025,4220328637,"Rp 5.963.297.770",2026-05-25T10:00:00Z
4906774993,5944339978,"Rp 1.063.646.534",2026-05-25T10:00:00Z
8205305367,4549958030,"Rp 1.549.066.661",2026-05-25T10:00:00Z
3163425776,2543380310,"Rp 4.144.320.270",2026-05-25T10:00:00Z
5868632645,9276119648,"Rp 5.946.827.266",2026-05-25T10:00:00Z
1690056800,5430917139,"Rp 3.322.352.584",2026-05-25T10:00:00Z
6724073903,6632152161,"Rp 2.538.116.418",2026-05-25T10:00:00Z
8013017394,6828875776,"Rp 4.080.868.495",2026-05-25T10:00:00Z
3318042578,3964111019,"Rp 4.195.734.473",2026-05-25T10:00:00Z
8489415719,2009101941,"Rp 5.525.863.495",2026-05-25T10:00:00Z
1093371720,3535117296,"Rp 5.340.861.495",2026-05-25T10:00:00Z
7701428601,6545315834,"Rp 5.264.808.038",2026-05-25T10:00:00Z
2100733167,5120958019,"Rp 1.915.273.460",2026-05-25T10:00:00Z
2063372577,1090529263,"Rp 3.481.975.009",2026-05-25T10:00:00Z
9496493627,7882248773,"Rp 5.861.062.700",2026-05-25T10:00:00Z
5653759154,9590997310,"Rp 4.376.084.339",2026-05-25T10:00:00Z
7759880475,9513772650,"Rp 3.210.624.816",2026-05-25T10:00:00Z
7651950093,8613384808,"Rp 3.852.604.166",2026-05-25T10:00:00Z
1959868128,7331689773,"Rp 2.005.498.968",2026-05-25T10:00:00Z
1710596201,5718962233,"Rp 1.197.042.611",2026-05-25T10:00:00Z
7292018732,3150504253,"Rp 4.472.830.736",2026-05-25T10:00:00Z
4326327407,2140649917,"Rp 4.618.768.580",2026-05-25T10:00:00Z
7452492108,7453139661,"Rp 1.548.423.759",2026-05-25T10:00:00Z
2577278744,5291511467,"Rp 4.996.785.163",2026-05-25T10:00:00Z
4273604331,6898750270,"Rp 2.328.474.326",2026-05-25T10:00:00Z
7636787854,5049155015,"Rp 2.690.197.392",2026-05-25T10:00:00Z
5397482246,1476101730,"Rp 3.684.813.902",2026-05-25T10:00:00Z
8076915558,1860467099,"Rp 4.249.242.805",2026-05-25T10:00:00Z
7606397610,8474330626,"Rp 3.438.510.465",2026-05-25T10:00:00Z
6682506253,2132186454,"Rp 4.814.641.638",2026-05-25T10:00:00Z
6942103115,1708884986,"Rp 1.298.723.911",2026-05-25T10:00:00Z
5138160827,6450485815,"Rp 1.372.971.701",2026-05-25T10:00:00Z
6143929422,4687748031,"Rp 4.443.423.134",2026-05-25T10:00:00Z
7841835410,5093682696,"Rp 2.955.180.537",2026-05-25T10:00:00Z
2462101733,6659350791,"Rp 4.972.098.523",2026-05-25T10:00:00Z
6866435430,2659287110,"Rp 1.775.173.117",2026-05-25T10:00:00Z
8098776593,9562751132,"Rp 4.714.625.965",2026-05-25T10:00:00Z
6298289034,3271292431,"Rp 1.822.961.368",2026-05-25T10:00:00Z
6315412559,6869230624,"Rp 2.265.171.521",2026-05-25T10:00:00Z
1542427528,1670461780,"Rp 4.440.519.277",2026-05-25T10:00:00Z
5586073037,8193889756,"Rp 3.258.697.412",2026-05-25T10:00:00Z
3355061195,1186561485,"Rp 4.435.877.489",2026-05-25T10:00:00Z
3499862681,4590807877,"Rp 4.208.999.568",2026-05-25T10:00:00Z
1422571926,9073227142,"Rp 5.980.736.296",2026-05-25T10:00:00Z
8533439617,2151715217,"Rp 3.923.541.357",2026-05-25T10:00:00Z
9905390707,3547517963,"Rp 2.915.103.542",2026-05-25T10:00:00Z
9453524866,1918043542,"Rp 5.882.580.816",2026-05-25T10:00:00Z
5102092574,2604777800,"Rp 1.220.228.627",2026-05-25T10:00:00Z
4682975654,7492401218,"Rp 2.737.378.840",2026-05-25T10:00:00Z
1953316719,3036483375,"Rp 2.056.575.715",2026-05-25T10:00:00Z
3478947997,1531752458,"Rp 3.486.082.533",2026-05-25T10:00:00Z
1705391663,2072489587,"Rp 4.553.383.937",2026-05-25T10:00:00Z
6772547036,6160125174,"Rp 3.285.098.131",2026-05-25T10:00:00Z
4288692378,7288804182,"Rp 4.595.146.273",2026-05-25T10:00:00Z
3298386897,6030166400,"Rp 1.799.844.133",2026-05-25T10:00:00Z
3682906868,2533844656,"Rp 4.458.646.832",2026-05-25T10:00:00Z
7778184195,2161744756,"Rp 3.373.678.159",2026-05-25T10:00:00Z
6861722411,8934526294,"Rp 4.753.199.060",2026-05-25T10:00:00Z
3144807654,1090388581,"Rp 3.424.112.099",2026-05-25T10:00:00Z
7656346588,6269613906,"Rp 1.279.198.405",2026-05-25T10:00:00Z
6366267528,5631536392,"Rp 5.194.461.103",2026-05-25T10:00:00Z
2044960230,3482367554,"Rp 1.492.271.786",2026-05-25T10:00:00Z
4580659544,1745808355,"Rp 4.545.063.693",2026-05-25T10:00:00Z
9135606553,6296458808,"Rp 1.545.585.404",2026-05-25T10:00:00Z
1267102664,5064776581,"Rp 1.847.160.431",2026-05-25T10:00:00Z
5739792089,7728079520,"Rp 3.976.229.145",2026-05-25T10:00:00Z
9225309909,8986723510,"Rp 5.196.158.012",2026-05-25T10:00:00Z
8542372896,8161574487,"Rp 1.719.729.769",2026-05-25T10:00:00Z
6959271047,5663193226,"Rp 1.967.520.361",2026-05-25T10:00:00Z
8015117797,2136712764,"Rp 5.713.200.247",2026-05-25T10:00:00Z
1186767801,3909646692,"Rp 1.318.794.826",2026-05-25T10:00:00Z
3671926130,2754147309,"Rp 4.565.202.283",2026-05-25T10:00:00Z
9845415065,4066448343,"Rp 4.430.800.331",2026-05-25T10:00:00Z
3138556109,4038809519,"Rp 4.282.194.148",2026-05-25T10:00:00Z
3454075675,8325483864,"Rp 2.315.240.957",2026-05-25T10:00:00Z
6638543385,2659125074,"Rp 1.813.620.528",2026-05-25T10:00:00Z
5622658417,8168414994,"Rp 2.291.432.858",2026-05-25T10:00:00Z
8100073341,5519854023,"Rp 1.060.371.336",2026-05-25T10:00:00Z
8292482609,4133875485,"Rp 2.240.849.771",2026-05-25T10:00:00Z
8666493267,5857259984,"Rp 1.643.741.913",2026-05-25T10:00:00Z
4344773180,1159260043,"Rp 2.347.883.989",2026-05-25T10:00:00Z
4140290237,5730860040,"Rp 5.862.926.982",2026-05-25T10:00:00Z
1635042881,5399517100,"Rp 2.432.210.557",2026-05-25T10:00:00Z
8919436981,2732986009,"Rp 5.232.256.243",2026-05-25T10:00:00Z
1253314268,9205796682,"Rp 2.029.415.067",2026-05-25T10:00:00Z
2675003232,2092629883,"Rp 5.645.953.186",2026-05-25T10:00:00Z
4895205709,7756534942,"Rp 4.378.016.716",2026-05-25T10:00:00Z
4368695117,8892186841,"Rp 5.756.426.432",2026-05-25T10:00:00Z
7939184122,7814511688,"Rp 2.343.240.727",2026-05-25T10:00:00Z
4046375048,3258668342,"Rp 2.297.196.314",2026-05-25T10:00:00Z
6609485428,2234505190,"Rp 3.514.185.062",2026-05-25T10:00:00Z
7382158055,5426015202,"Rp 5.446.193.201",2026-05-25T10:00:00Z
4575758597,4483648298,"Rp 3.723.155.773",2026-05-25T10:00:00Z
7252527712,9060035667,"Rp 5.584.452.463",2026-05-25T10:00:00Z
5979452568,7169200248,"Rp 2.404.195.473",2026-05-25T10:00:00Z
3602651828,7359787171,"Rp 4.565.950.738",2026-05-25T10:00:00Z
9351934077,1148661398,"Rp 4.104.121.312",2026-05-25T10:00:00Z
4606784454,9251425682,"Rp 4.248.502.798",2026-05-25T10:00:00Z
6139629580,6062001777,"Rp 3.546.377.811",2026-05-25T10:00:00Z
